Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Gary Sanchez,25,89,374,323,51,60,17,0,18,53,1,0,46,94,.186,.291,.406,.697,89,131,10,3,0,2,0,1
1B,Greg Bird*,25,82,311,272,23,54,16,1,11,38,0,0,30,78,.199,.286,.386,.672,82,105,4,5,0,4,1,1
2B,Gleyber Torres,21,123,484,431,54,117,16,1,24,77,6,2,42,122,.271,.340,.480,.820,122,207,8,5,1,5,3,1
SS,Didi Gregorius*,28,134,569,504,89,135,23,5,27,86,10,6,48,69,.268,.335,.494,.829,124,249,8,7,1,9,3,1
3B,Miguel Andujar,23,149,606,573,83,170,47,2,27,92,2,1,25,97,.297,.328,.527,.855,130,302,9,4,0,4,2,1
LF,Brett Gardner*,34,140,609,530,95,125,20,7,12,45,16,2,65,107,.236,.322,.368,.690,89,195,6,5,4,5,0,1
CF,Aaron Hicks#,28,137,581,480,90,119,18,3,27,79,11,2,90,111,.248,.366,.467,.833,127,224,1,3,2,6,1,1
RF,Aaron Judge,26,112,498,413,77,115,22,0,27,67,6,3,76,152,.278,.392,.528,.919,150,218,10,4,0,5,3,1
DH,Giancarlo Stanton,28,158,705,617,102,164,34,1,38,100,5,0,70,211,.266,.343,.509,.852,130,314,17,8,0,10,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Neil Walker#,32,113,398,347,48,76,12,1,11,46,0,0,42,87,.219,.309,.354,.664,82,123,3,5,0,4,3,1
C,Austin Romine,29,77,265,242,30,59,12,0,10,42,1,0,17,67,.244,.295,.417,.713,93,101,10,2,1,3,0,1
1B,Luke Voit,27,39,148,132,28,44,5,0,14,33,0,0,15,39,.333,.405,.689,1.095,193,91,3,1,0,0,0,1
1B,Tyler Austin,26,34,132,121,16,27,6,0,8,23,1,1,8,53,.223,.280,.471,.751,101,57,2,2,0,1,0,1
OF,Andrew McCutchen,31,25,114,87,18,22,2,1,5,10,1,3,22,22,.253,.421,.471,.892,145,41,1,4,0,1,0,1
IF,Ronald Torreyes,25,41,102,100,9,28,7,1,0,7,0,0,2,16,.280,.294,.370,.664,81,37,3,0,0,0,0,1
C,Kyle Higashioka,28,29,79,72,6,12,2,0,3,6,0,0,6,16,.167,.241,.319,.560,52,23,2,1,0,0,0,1
2B,Tyler Wade*,23,36,70,66,8,11,4,0,1,5,1,0,4,23,.167,.214,.273,.487,33,18,1,0,0,0,0,1
IF,Brandon Drury,25,18,57,51,2,9,2,0,1,7,0,0,5,12,.176,.263,.275,.538,48,14,4,1,0,0,0,1
OF,Shane Robinson,33,25,54,49,8,7,1,0,1,2,1,0,4,6,.143,.208,.224,.432,19,11,2,0,1,0,0,1
OF,Clint Frazier,23,15,41,34,9,9,3,0,0,1,0,0,5,13,.265,.390,.353,.743,107,12,3,2,0,0,0,1
IF,Adeiny Hechavarria,29,18,37,36,3,7,0,0,2,2,1,0,1,10,.194,.216,.361,.577,55,13,0,0,0,0,0,1
OF,Jace Peterson*,28,3,11,10,0,3,0,0,0,0,0,1,1,3,.300,.364,.300,.664,86,3,0,0,0,0,0,1
LF,Billy McKinney*,23,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,38,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Masahiro Tanaka,29,3,6,6,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Luis Severino,24,2,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
